id,mastery,score,possible,percent,hide_points,hidden,submitted_or_assessed_at,links.user,links.learning_outcome,links.alignment,links.assignment
6868,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:57:59Z,24818,1707,assignment_427843,assignment_427843
6869,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:57:59Z,24818,1708,assignment_427843,assignment_427843
6870,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:58:00Z,24818,1709,assignment_427843,assignment_427843
6871,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:58:00Z,24818,1710,assignment_427843,assignment_427843
6872,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T20:59:03Z,22305,1700,assignment_427843,assignment_427843
6873,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T20:59:03Z,22305,1701,assignment_427843,assignment_427843
6874,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:03Z,22305,1702,assignment_427843,assignment_427843
6875,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T20:59:03Z,22305,1703,assignment_427843,assignment_427843
6876,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:03Z,22305,1704,assignment_427843,assignment_427843
6877,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:03Z,22305,1705,assignment_427843,assignment_427843
6878,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:03Z,22305,1706,assignment_427843,assignment_427843
6879,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:03Z,22305,1707,assignment_427843,assignment_427843
6880,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T20:59:04Z,22305,1708,assignment_427843,assignment_427843
6881,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T20:59:04Z,22305,1709,assignment_427843,assignment_427843
6882,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T20:59:04Z,22305,1710,assignment_427843,assignment_427843
6883,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:25Z,3485,1700,assignment_427843,assignment_427843
6884,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:25Z,3485,1701,assignment_427843,assignment_427843
6885,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:25Z,3485,1702,assignment_427843,assignment_427843
6886,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:25Z,3485,1703,assignment_427843,assignment_427843
6887,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:26Z,3485,1704,assignment_427843,assignment_427843
6888,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:26Z,3485,1705,assignment_427843,assignment_427843
6889,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:26Z,3485,1706,assignment_427843,assignment_427843
6890,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:26Z,3485,1707,assignment_427843,assignment_427843
6891,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:26Z,3485,1708,assignment_427843,assignment_427843
6892,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:26Z,3485,1709,assignment_427843,assignment_427843
6893,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:26Z,3485,1710,assignment_427843,assignment_427843
6894,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:39Z,15603,1700,assignment_427843,assignment_427843
6895,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:39Z,15603,1701,assignment_427843,assignment_427843
6896,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:39Z,15603,1702,assignment_427843,assignment_427843
6897,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:39Z,15603,1703,assignment_427843,assignment_427843
6898,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:39Z,15603,1704,assignment_427843,assignment_427843
6899,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:39Z,15603,1705,assignment_427843,assignment_427843
6900,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:39Z,15603,1706,assignment_427843,assignment_427843
6901,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:40Z,15603,1707,assignment_427843,assignment_427843
6902,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:40Z,15603,1708,assignment_427843,assignment_427843
6903,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:40Z,15603,1709,assignment_427843,assignment_427843
6904,TRUE,4,4,1,FALSE,FALSE,2024-04-30T20:59:40Z,15603,1710,assignment_427843,assignment_427843
6905,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:00:34Z,25367,1700,assignment_427843,assignment_427843
6906,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:00:34Z,25367,1701,assignment_427843,assignment_427843
6907,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:00:34Z,25367,1702,assignment_427843,assignment_427843
6908,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:00:34Z,25367,1703,assignment_427843,assignment_427843
6909,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:00:34Z,25367,1704,assignment_427843,assignment_427843
6910,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:00:34Z,25367,1705,assignment_427843,assignment_427843
6911,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:00:34Z,25367,1706,assignment_427843,assignment_427843
6912,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:00:34Z,25367,1707,assignment_427843,assignment_427843
6913,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:00:34Z,25367,1708,assignment_427843,assignment_427843
6914,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:00:34Z,25367,1709,assignment_427843,assignment_427843
6915,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:00:34Z,25367,1710,assignment_427843,assignment_427843
6916,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:01:13Z,10432,1700,assignment_427843,assignment_427843
6917,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:01:13Z,10432,1701,assignment_427843,assignment_427843
6918,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:01:13Z,10432,1702,assignment_427843,assignment_427843
6919,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:01:13Z,10432,1703,assignment_427843,assignment_427843
6920,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:01:13Z,10432,1704,assignment_427843,assignment_427843
6921,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:01:13Z,10432,1705,assignment_427843,assignment_427843
6922,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:01:13Z,10432,1706,assignment_427843,assignment_427843
6923,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:01:13Z,10432,1707,assignment_427843,assignment_427843
6924,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:01:13Z,10432,1708,assignment_427843,assignment_427843
6925,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:01:13Z,10432,1709,assignment_427843,assignment_427843
6926,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:01:13Z,10432,1710,assignment_427843,assignment_427843
6927,FALSE,1,4,0.25,FALSE,FALSE,2024-04-30T21:02:28Z,7737,1700,assignment_427843,assignment_427843
6928,FALSE,1,4,0.25,FALSE,FALSE,2024-04-30T21:02:28Z,7737,1701,assignment_427843,assignment_427843
6929,FALSE,0,4,0,FALSE,FALSE,2024-04-30T21:02:29Z,7737,1702,assignment_427843,assignment_427843
6930,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:02:29Z,7737,1703,assignment_427843,assignment_427843
6931,FALSE,0,4,0,FALSE,FALSE,2024-04-30T21:02:29Z,7737,1704,assignment_427843,assignment_427843
6932,FALSE,1,4,0.25,FALSE,FALSE,2024-04-30T21:02:29Z,7737,1705,assignment_427843,assignment_427843
6933,FALSE,0,4,0,FALSE,FALSE,2024-04-30T21:02:29Z,7737,1706,assignment_427843,assignment_427843
6934,FALSE,0,4,0,FALSE,FALSE,2024-04-30T21:02:29Z,7737,1707,assignment_427843,assignment_427843
6935,FALSE,1,4,0.25,FALSE,FALSE,2024-04-30T21:02:29Z,7737,1708,assignment_427843,assignment_427843
6936,FALSE,1,4,0.25,FALSE,FALSE,2024-04-30T21:02:29Z,7737,1709,assignment_427843,assignment_427843
6937,FALSE,1,4,0.25,FALSE,FALSE,2024-04-30T21:02:29Z,7737,1710,assignment_427843,assignment_427843
6938,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:02:58Z,28779,1700,assignment_427843,assignment_427843
6939,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:02:58Z,28779,1701,assignment_427843,assignment_427843
6940,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:02:58Z,28779,1702,assignment_427843,assignment_427843
6941,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:02:58Z,28779,1703,assignment_427843,assignment_427843
6942,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:02:58Z,28779,1704,assignment_427843,assignment_427843
6943,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:02:58Z,28779,1705,assignment_427843,assignment_427843
6944,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:02:58Z,28779,1706,assignment_427843,assignment_427843
6945,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:02:59Z,28779,1707,assignment_427843,assignment_427843
6946,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:02:59Z,28779,1708,assignment_427843,assignment_427843
6947,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:02:59Z,28779,1709,assignment_427843,assignment_427843
6948,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:02:59Z,28779,1710,assignment_427843,assignment_427843
6949,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:03:12Z,19484,1700,assignment_427843,assignment_427843
6950,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:03:12Z,19484,1701,assignment_427843,assignment_427843
6951,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:03:12Z,19484,1702,assignment_427843,assignment_427843
6952,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:03:12Z,19484,1703,assignment_427843,assignment_427843
6953,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:03:12Z,19484,1704,assignment_427843,assignment_427843
6954,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:03:13Z,19484,1705,assignment_427843,assignment_427843
6955,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:03:13Z,19484,1706,assignment_427843,assignment_427843
6956,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:03:13Z,19484,1707,assignment_427843,assignment_427843
6957,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:03:13Z,19484,1708,assignment_427843,assignment_427843
6958,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:03:13Z,19484,1709,assignment_427843,assignment_427843
6959,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:03:13Z,19484,1710,assignment_427843,assignment_427843
6960,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:04:23Z,15360,1700,assignment_427843,assignment_427843
6961,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:04:24Z,15360,1701,assignment_427843,assignment_427843
6962,FALSE,2,4,0.5,FALSE,FALSE,2024-04-30T21:04:24Z,15360,1702,assignment_427843,assignment_427843
6963,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:04:24Z,15360,1703,assignment_427843,assignment_427843
6964,FALSE,1,4,0.25,FALSE,FALSE,2024-04-30T21:04:24Z,15360,1704,assignment_427843,assignment_427843
6965,FALSE,1,4,0.25,FALSE,FALSE,2024-04-30T21:04:24Z,15360,1705,assignment_427843,assignment_427843
6966,FALSE,1,4,0.25,FALSE,FALSE,2024-04-30T21:04:24Z,15360,1706,assignment_427843,assignment_427843
6967,FALSE,1,4,0.25,FALSE,FALSE,2024-04-30T21:04:24Z,15360,1707,assignment_427843,assignment_427843
6968,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:04:24Z,15360,1708,assignment_427843,assignment_427843
6969,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:04:24Z,15360,1709,assignment_427843,assignment_427843
6970,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:04:25Z,15360,1710,assignment_427843,assignment_427843
6971,FALSE,2,4,0.5,FALSE,FALSE,2024-04-30T21:05:22Z,4726,1700,assignment_427843,assignment_427843
6972,FALSE,2,4,0.5,FALSE,FALSE,2024-04-30T21:05:22Z,4726,1701,assignment_427843,assignment_427843
6973,FALSE,0,4,0,FALSE,FALSE,2024-04-30T21:05:22Z,4726,1702,assignment_427843,assignment_427843
6974,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:05:22Z,4726,1703,assignment_427843,assignment_427843
6975,FALSE,1,4,0.25,FALSE,FALSE,2024-04-30T21:05:22Z,4726,1704,assignment_427843,assignment_427843
6976,FALSE,0,4,0,FALSE,FALSE,2024-04-30T21:05:22Z,4726,1705,assignment_427843,assignment_427843
6977,FALSE,1,4,0.25,FALSE,FALSE,2024-04-30T21:05:22Z,4726,1706,assignment_427843,assignment_427843
6978,FALSE,1,4,0.25,FALSE,FALSE,2024-04-30T21:05:23Z,4726,1707,assignment_427843,assignment_427843
6979,FALSE,2,4,0.5,FALSE,FALSE,2024-04-30T21:05:23Z,4726,1708,assignment_427843,assignment_427843
6980,FALSE,2,4,0.5,FALSE,FALSE,2024-04-30T21:05:23Z,4726,1709,assignment_427843,assignment_427843
6981,FALSE,2,4,0.5,FALSE,FALSE,2024-04-30T21:05:23Z,4726,1710,assignment_427843,assignment_427843
6982,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:05:41Z,19787,1700,assignment_427843,assignment_427843
6983,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:05:41Z,19787,1701,assignment_427843,assignment_427843
6984,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:05:41Z,19787,1702,assignment_427843,assignment_427843
6985,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:05:41Z,19787,1703,assignment_427843,assignment_427843
6986,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:05:41Z,19787,1704,assignment_427843,assignment_427843
6987,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:05:42Z,19787,1705,assignment_427843,assignment_427843
6988,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:05:42Z,19787,1706,assignment_427843,assignment_427843
6989,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:05:42Z,19787,1707,assignment_427843,assignment_427843
6990,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:05:42Z,19787,1708,assignment_427843,assignment_427843
6991,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:05:42Z,19787,1709,assignment_427843,assignment_427843
6992,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:05:42Z,19787,1710,assignment_427843,assignment_427843
6993,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:05:59Z,31953,1700,assignment_427843,assignment_427843
6994,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:05:59Z,31953,1701,assignment_427843,assignment_427843
6995,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:05:59Z,31953,1702,assignment_427843,assignment_427843
6996,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:06:00Z,31953,1703,assignment_427843,assignment_427843
6997,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:06:00Z,31953,1704,assignment_427843,assignment_427843
6998,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:06:00Z,31953,1705,assignment_427843,assignment_427843
6999,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:06:00Z,31953,1706,assignment_427843,assignment_427843
7000,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:06:00Z,31953,1707,assignment_427843,assignment_427843
7001,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:06:00Z,31953,1708,assignment_427843,assignment_427843
7002,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:06:00Z,31953,1709,assignment_427843,assignment_427843
7003,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:06:00Z,31953,1710,assignment_427843,assignment_427843
7004,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:06:44Z,23930,1700,assignment_427843,assignment_427843
7005,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:06:44Z,23930,1701,assignment_427843,assignment_427843
7006,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:06:44Z,23930,1702,assignment_427843,assignment_427843
7007,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:06:44Z,23930,1703,assignment_427843,assignment_427843
7008,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:06:44Z,23930,1704,assignment_427843,assignment_427843
7009,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:06:44Z,23930,1705,assignment_427843,assignment_427843
7010,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:06:44Z,23930,1706,assignment_427843,assignment_427843
7011,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:06:44Z,23930,1707,assignment_427843,assignment_427843
7012,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:06:44Z,23930,1708,assignment_427843,assignment_427843
7013,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:06:44Z,23930,1709,assignment_427843,assignment_427843
7014,TRUE,3,4,0.75,FALSE,FALSE,2024-04-30T21:06:45Z,23930,1710,assignment_427843,assignment_427843
7015,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:06:58Z,14215,1700,assignment_427843,assignment_427843
7016,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:06:58Z,14215,1701,assignment_427843,assignment_427843
7017,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:06:58Z,14215,1702,assignment_427843,assignment_427843
7018,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:06:58Z,14215,1703,assignment_427843,assignment_427843
7019,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:06:58Z,14215,1704,assignment_427843,assignment_427843
7020,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:06:58Z,14215,1705,assignment_427843,assignment_427843
7021,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:06:59Z,14215,1706,assignment_427843,assignment_427843
7022,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:06:59Z,14215,1707,assignment_427843,assignment_427843
7023,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:06:59Z,14215,1708,assignment_427843,assignment_427843
7024,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:06:59Z,14215,1709,assignment_427843,assignment_427843
7025,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:06:59Z,14215,1710,assignment_427843,assignment_427843
7026,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:07:15Z,15623,1700,assignment_427843,assignment_427843
7027,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:07:15Z,15623,1701,assignment_427843,assignment_427843
7028,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:07:15Z,15623,1702,assignment_427843,assignment_427843
7029,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:07:15Z,15623,1703,assignment_427843,assignment_427843
7030,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:07:15Z,15623,1704,assignment_427843,assignment_427843
7031,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:07:15Z,15623,1705,assignment_427843,assignment_427843
7032,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:07:16Z,15623,1706,assignment_427843,assignment_427843
7033,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:07:16Z,15623,1707,assignment_427843,assignment_427843
7034,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:07:16Z,15623,1708,assignment_427843,assignment_427843
7035,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:07:16Z,15623,1709,assignment_427843,assignment_427843
7036,TRUE,4,4,1,FALSE,FALSE,2024-04-30T21:07:16Z,15623,1710,assignment_427843,assignment_427843
